id,hi_int_prncp_pd,acc_now_delinq,acc_open_past_24mths,addr_state,annual_inc,application_type,avg_cur_bal,bc_util,delinq_2yrs,delinq_amnt,dti,earliest_cr_line,emp_length,emp_title,grade,home_ownership,initial_list_status,int_rate,last_credit_pull_d,loan_amnt,mort_acc,num_sats,num_tl_120dpd_2m,num_tl_90g_dpd_24m,num_tl_30dpd,out_prncp_inv,pub_rec,pub_rec_bankruptcies,purpose,sub_grade,term,tot_coll_amt,tot_cur_bal,total_rec_late_fee,verification_status
8340,0,0,3,NM,115000,Individual,47899,29,0,0,17.77,Dec-2002,10+ years,Computing Infrastructure Engineer,A,MORTGAGE,w,6.11,Feb-2019,8000,4,8,0,0,0,6766.11,0,0,credit_card,A1,36 months,0,383189,0,Source Verified
8341,0,0,1,CA,69938.58,Individual,7349,91.6,2,0,24.55,Mar-2011,3 years,Personal Assistant,B,RENT,w,9.16,Feb-2019,20000,0,7,0,0,0,0,0,0,credit_card,B2,36 months,0,51441,0,Source Verified
8342,0,0,12,NY,28800,Individual,1525,44.4,1,0,29.75,Jan-2007,< 1 year,Personal Assistant,A,RENT,w,7.96,Feb-2019,5000,0,14,0,0,0,3728.27,0,0,debt_consolidation,A5,36 months,0,21346,0,Source Verified
8343,0,0,5,IN,56000,Individual,18436,71.2,0,0,21.45,Jan-2004,2 years,Press operator,C,MORTGAGE,w,14.08,Feb-2019,16800,2,10,0,0,0,13398.74,1,1,debt_consolidation,C3,60 months,0,184357,0,Not Verified
8344,0,0,4,CA,85000,Individual,20236,58.5,2,0,15.31,Nov-1991,10+ years,Sales agent,B,MORTGAGE,w,9.93,Sep-2018,5000,5,16,0,0,0,0,0,0,credit_card,B2,36 months,723,323778,0,Not Verified
8345,0,0,5,CA,70000,Individual,3940,49.6,0,0,9.02,Sep-2006,2 years,Peace Officer,B,RENT,w,9.16,Feb-2019,6000,0,9,0,0,0,0,0,0,debt_consolidation,B2,36 months,0,31519,0,Not Verified
8346,0,0,2,CA,99000,Individual,4722,79.7,1,0,15.19,May-2002,2 years,School Principal,C,RENT,w,14.31,Oct-2016,20000,0,9,0,0,0,0,0,0,credit_card,C4,60 months,0,37775,0,Source Verified
8347,0,0,4,CA,140000,Individual,46391,8.4,1,0,7.37,Aug-2002,< 1 year,Respiratory therapist,D,MORTGAGE,w,15.61,Jan-2019,35000,6,9,0,1,0,0,0,0,debt_consolidation,D1,60 months,0,417518,0,Source Verified
8348,0,0,8,CA,47000,Individual,576,28.6,0,0,9.37,Nov-2002,1 year,Respiratory therapist,A,RENT,f,7.89,Feb-2019,5000,0,19,0,0,0,0,1,1,debt_consolidation,A5,36 months,0,10369,0,Source Verified
8349,0,0,1,CA,69000,Individual,5122,47.9,0,0,25.97,Jun-2002,4 years,Assistant Branch Manager,A,RENT,w,7.99,Feb-2019,12000,0,11,0,0,0,4667.11,0,0,debt_consolidation,A5,36 months,0,51220,0,Source Verified
8350,0,0,8,NY,60000,Individual,2679,89.1,0,0,31.3,Mar-2002,10+ years,House Keeper,C,MORTGAGE,f,12.79,Feb-2019,6000,0,15,0,0,0,0,1,1,debt_consolidation,C1,36 months,0,40185,0,Not Verified
8351,0,0,3,NJ,85000,Individual,17649,64.7,1,0,11.2,Feb-2007,2 years,Legal assistant,C,MORTGAGE,w,16.02,Feb-2019,28000,2,14,0,0,0,22176.84,0,0,credit_card,C5,60 months,0,247084,0,Not Verified
8352,0,0,4,OR,81000,Individual,21615,25.5,1,0,18.46,Nov-1986,10+ years,Policy Analyst,A,MORTGAGE,w,6.07,Feb-2019,11200,3,19,0,0,0,7991.4,0,0,debt_consolidation,A2,36 months,0,410681,0,Source Verified
8353,0,0,4,NC,20000,Individual,3499,56.3,0,0,19.31,May-1997,< 1 year,Sales Specialist,C,RENT,w,15.31,Feb-2019,6800,0,11,0,0,0,692.44,0,0,debt_consolidation,C5,36 months,0,34993,0,Source Verified
8354,0,0,1,CA,53000,Individual,3483,98.4,0,0,6.2,Jul-2002,10+ years,Grocery Clerk,B,RENT,w,11.39,Feb-2019,12800,0,3,0,0,0,5500.2,0,0,debt_consolidation,B3,36 months,0,10448,0,Verified
8355,0,0,3,CA,70000,Individual,42267,75.1,0,0,13.49,Dec-2005,10+ years,Warehouse Lead,B,MORTGAGE,f,11.49,Aug-2018,16000,2,9,0,0,0,0,0,0,debt_consolidation,B5,36 months,0,338135,0,Source Verified
8356,0,0,8,CA,70000,Individual,23659,62.8,1,0,29.55,May-2000,10+ years,mail carrier,C,MORTGAGE,f,13.35,Jan-2019,20000,2,15,0,1,0,0,0,0,debt_consolidation,C2,36 months,24597,331229,0,Source Verified
8357,0,0,1,CA,170000,Individual,14457,83.8,0,0,8.72,Aug-2001,< 1 year,District Sales Manager,B,RENT,w,9.17,Feb-2019,35000,2,4,0,0,0,0,0,0,debt_consolidation,B2,36 months,0,57829,0,Source Verified
8358,0,0,10,NY,60000,Individual,34267,44.4,4,0,14.32,Nov-1997,10+ years,District Sales Manager,D,MORTGAGE,w,16.29,Feb-2017,9600,1,10,0,0,0,0,0,0,debt_consolidation,D2,36 months,0,308399,0,Source Verified
8359,0,0,3,NJ,184000,Individual,6898,89.7,0,0,16.72,Mar-2001,2 years,District Sales Manager,D,RENT,w,21.49,Feb-2019,25700,1,9,0,0,0,0,1,0,debt_consolidation,D5,36 months,0,62080,0,Source Verified
8360,0,0,0,MI,60000,Individual,2235,55.7,0,0,9.4,Dec-2001,9 years,Helen Newberry Joy Hospital,C,MORTGAGE,f,17.27,Oct-2016,23500,1,12,0,0,0,0,0,0,debt_consolidation,C5,36 months,0,22347,0,Verified
8361,0,0,4,CO,100000,Individual,23988,62.8,0,0,18.56,Jan-1999,1 year,Physician assistant,D,MORTGAGE,f,17.14,Jun-2017,18250,7,10,0,0,0,0,1,1,home_improvement,D4,36 months,336,239880,0,Source Verified
8362,0,0,4,CA,130000,Individual,95440,47,0,0,7.09,Sep-2012,< 1 year,Staff nurse,C,MORTGAGE,f,14.85,Feb-2018,20000,1,7,0,0,0,0,0,0,debt_consolidation,C5,36 months,0,668081,0,Not Verified
8363,0,0,22,CA,140000,Individual,2132,63.3,0,0,15.52,Jan-1997,2 years,Enterprise Account Executive,B,RENT,w,11.22,Feb-2019,3500,5,27,0,0,0,0,1,1,vacation,B5,36 months,2501,57564,0,Source Verified
8364,0,0,6,MO,70000,Individual,644,33.9,0,0,11.04,Jun-2006,3 years,Office Support Assistant,A,MORTGAGE,w,5.31,Feb-2019,6000,0,14,0,0,0,4747.77,0,0,debt_consolidation,A1,36 months,0,9017,0,Not Verified
8365,0,0,15,OH,71000,Individual,4355,40.2,0,0,27.18,Nov-2001,9 years,Training Coordinator,E,MORTGAGE,w,21.18,Feb-2019,35000,5,60,0,0,0,0,0,0,debt_consolidation,E3,60 months,0,252597,0,Source Verified
8366,0,0,7,GA,38500,Individual,5749,66.4,0,0,29.08,Oct-2001,2 years,Teachers,B,MORTGAGE,w,9.44,Feb-2019,8500,1,27,0,0,0,3835.24,0,0,debt_consolidation,B1,36 months,0,155224,0,Not Verified
8367,0,0,13,FL,65000,Individual,8079,49.4,0,0,26.64,Jan-2006,10+ years,Passenger service agent,B,MORTGAGE,w,11.99,Jan-2019,14000,2,25,0,0,0,0,0,0,credit_card,B5,36 months,0,193893,0,Source Verified
8368,0,0,5,CA,130000,Individual,4518,57.1,0,0,14.11,Oct-2002,9 years,Fire Captain,C,RENT,w,12.99,Jul-2018,21000,3,11,0,0,0,0,0,0,debt_consolidation,C2,36 months,8773,49699,0,Source Verified
8369,0,0,11,NY,40000,Individual,1078,45.9,0,0,28.32,Mar-2000,10+ years,Nursing assistant,E,RENT,f,21.99,Nov-2016,14375,0,23,0,0,0,0,1,1,debt_consolidation,E4,36 months,0,24800,0,Verified
8370,0,0,2,NC,73000,Individual,1261,97.6,0,0,2.07,Aug-2005,3 years,Paramedic Supervisor,C,MORTGAGE,w,12.59,Feb-2019,12000,0,3,0,0,0,0,0,0,major_purchase,C2,36 months,0,3783,20.1,Source Verified
8371,0,0,5,TX,68000,Individual,816,48.7,0,0,9.67,Sep-2000,< 1 year,Frac Operator,A,RENT,f,8.9,Jul-2018,3200,2,9,0,0,0,0,0,0,credit_card,A5,36 months,696,6528,0,Not Verified
8372,0,0,5,NY,42000,Individual,3175,58.6,0,0,26.36,Dec-1997,3 years,Hair stylist,B,MORTGAGE,w,10.49,Feb-2019,6500,1,10,0,0,0,1627.51,0,0,debt_consolidation,B2,36 months,0,31747,0,Not Verified
8373,0,0,7,FL,95000,Individual,14775,39.2,0,0,15.63,Dec-2000,5 years,Avionics Technician,A,OWN,w,6.92,Sep-2018,8500,3,14,0,0,0,0,0,0,debt_consolidation,A4,36 months,0,206855,0,Not Verified
8374,0,0,2,FL,51000,Individual,63202,65.6,0,0,12.99,Jan-2003,3 years,Pastry Chef,B,OWN,w,8.39,Feb-2019,15000,3,4,0,0,0,0,0,0,home_improvement,B1,36 months,0,252808,0,Not Verified
8375,0,0,4,NY,40000,Individual,2530,70.6,0,0,20.13,Oct-2000,1 year,Claims Examiner,A,MORTGAGE,w,8.39,Feb-2019,6600,1,10,0,0,0,0,0,0,debt_consolidation,A5,36 months,0,25297,0,Source Verified
8376,0,0,12,NC,58000,Individual,5090,33.2,0,0,22.38,Mar-1998,10+ years,dining services director,B,MORTGAGE,w,9.93,Feb-2019,9000,3,23,0,0,0,0,0,0,debt_consolidation,B2,36 months,0,117072,0,Source Verified
8377,0,0,4,CA,147000,Individual,6756,31.5,0,0,23.26,Sep-1995,10+ years,Engineering Tech,A,RENT,w,7.24,Feb-2019,32000,2,9,0,0,0,0,0,0,debt_consolidation,A3,36 months,0,60800,0,Verified
8378,0,0,4,CA,95000,Individual,5943,72.5,1,0,14.07,May-2004,2 years,Medical Social Worker,B,OWN,w,8.18,Feb-2019,20000,1,15,0,0,0,0,0,0,credit_card,B1,36 months,0,71313,0,Source Verified
8379,0,0,2,CA,87000,Individual,6088,69.5,1,0,10.17,Feb-1993,3 years,Medical Social Worker,B,RENT,f,9.17,May-2015,16000,8,6,0,1,0,0,0,0,debt_consolidation,B1,36 months,0,36529,0,Source Verified
8380,0,0,4,CA,75000,Individual,1394,25.9,0,0,11.62,Feb-2004,< 1 year,Sr. Financial Analyst,A,OWN,f,6.99,Jan-2016,19200,0,17,0,0,0,0,0,0,debt_consolidation,A3,36 months,0,22307,0,Source Verified
8381,0,0,9,NY,49000,Individual,1079,53.1,1,0,7.4,Jan-2002,2 years,sales person,C,RENT,f,14.99,Feb-2019,10000,0,9,0,1,0,0,0,0,credit_card,C5,36 months,0,9714,0,Verified
8382,0,0,3,CA,58000,Individual,4569,61,0,0,24.83,May-2009,4 years,Clinical Research Coordinator,A,RENT,w,8.81,Feb-2019,16000,0,11,0,0,0,15217.29,0,0,credit_card,A5,36 months,0,50264,0,Not Verified
8383,0,0,3,TX,67000,Individual,14796,79.5,0,0,26.76,Jan-2002,< 1 year,Secondary Teacher,C,MORTGAGE,w,14.08,Feb-2019,20000,1,18,0,0,0,16226.72,0,0,debt_consolidation,C3,60 months,0,251537,0,Source Verified
8384,0,0,4,NY,80000,Individual,2778,60.7,1,0,13.79,Jun-2005,3 years,Executive assistant,B,RENT,w,11.06,Feb-2019,20000,0,16,0,0,0,6010.28,0,0,credit_card,B3,36 months,0,38897,0,Not Verified
8385,0,0,3,TX,58000,Individual,14269,75.3,1,0,26.94,Mar-2001,5 years,Executive assistant,B,MORTGAGE,f,11.99,Feb-2019,6000,1,11,0,0,0,0,0,0,debt_consolidation,B5,36 months,0,156955,15.000000041,Not Verified
8386,0,0,2,NY,65000,Individual,438,49.3,0,0,1.96,Sep-1994,6 years,Event Specialist,B,MORTGAGE,f,11.49,Feb-2019,7000,0,5,0,0,0,0,0,0,other,B5,36 months,0,1753,0,Not Verified
8387,0,0,4,NY,122000,Individual,5432,58.5,0,0,18.72,Aug-2001,4 years,AVP,B,RENT,w,11.44,Oct-2018,28750,0,17,0,0,0,0,0,0,credit_card,B4,36 months,0,92352,47.36,Verified
8388,0,0,3,AL,32000,Individual,1531,94.4,0,0,12.49,Aug-2006,10+ years,Stocker,D,RENT,w,16.99,Feb-2019,4000,0,2,0,0,0,0,1,1,other,D1,36 months,218,3061,0,Source Verified
8389,0,0,2,OR,135000,Individual,32115,60,1,0,15.87,Nov-1997,< 1 year,Senior Software Developer,B,MORTGAGE,w,9.17,Feb-2017,31100,4,10,0,1,0,0,0,0,credit_card,B2,36 months,0,289032,0,Source Verified
8390,0,0,4,CA,18500,Individual,4735,29.2,0,0,31.47,Aug-2010,2 years,Shift supervisor,B,RENT,w,8.99,Feb-2019,4200,0,5,0,0,0,540.72,0,0,credit_card,B1,36 months,0,23673,0,Verified
8391,0,0,5,PA,87400,Individual,30119,24.9,0,0,19.54,Aug-1998,5 years,Bank Examiner,A,MORTGAGE,w,6.11,Feb-2019,23500,1,19,0,0,0,21458.91,0,0,credit_card,A1,60 months,0,572263,0,Source Verified
8392,0,0,2,NY,72000,Individual,1941,26.8,1,0,15.42,Apr-1985,10+ years,social worker,A,RENT,f,7.99,Oct-2018,21600,1,9,0,0,0,0,0,0,debt_consolidation,A4,36 months,0,13587,0,Source Verified
8393,0,0,3,CA,75000,Individual,27760,57.7,0,0,11.79,Feb-1992,5 years,ATTORNEY,A,MORTGAGE,f,7.69,Feb-2019,22500,3,9,0,0,0,0,1,0,credit_card,A4,36 months,0,249836,0,Source Verified
8394,0,0,17,FL,40000,Individual,2534,21.4,0,0,21.12,Apr-2014,3 years,security officer,C,RENT,f,15.02,Feb-2019,5000,0,15,0,0,0,4548.42,0,0,debt_consolidation,C3,36 months,0,38009,0,Not Verified
8395,0,0,1,CA,108000,Individual,4208,62.5,0,0,10,Dec-2004,2 years,HR,B,MORTGAGE,w,11.99,Feb-2019,14000,0,7,0,0,0,0,0,0,debt_consolidation,B5,60 months,0,25246,0,Source Verified
8396,0,0,7,NY,42000,Individual,4660,89.4,0,0,22.37,Sep-1994,9 years,property manager,C,OWN,w,14.65,Feb-2019,5000,0,9,0,0,0,0,0,0,debt_consolidation,C5,36 months,0,41936,0,Not Verified
8397,0,0,10,CA,70000,Individual,63922,60.5,0,0,14.06,Jun-2000,10+ years,Housing Specialist,C,MORTGAGE,w,14.65,Feb-2019,16800,4,7,0,0,0,0,0,0,debt_consolidation,C5,60 months,0,383529,19.83,Source Verified
8398,0,0,2,OR,52000,Individual,8918,89.2,0,0,24.62,Oct-1999,9 years,Archaeologist,B,RENT,w,12.85,Dec-2015,11600,0,12,0,0,0,0,1,0,debt_consolidation,B4,36 months,0,107020,0,Source Verified
8399,0,0,1,CA,80000,Individual,67900,71.9,0,0,17.4,Jan-2004,2 years,Programmer,C,MORTGAGE,w,13.56,Feb-2019,38150,2,6,0,0,0,35859.24,0,0,debt_consolidation,C1,60 months,0,407400,0,Verified
8400,0,0,3,NC,66500,Individual,3806,93.2,0,0,5.61,Sep-2000,10+ years,United States Postal Service,C,RENT,w,16.29,Feb-2019,6000,1,5,0,0,0,0,1,1,debt_consolidation,C4,36 months,0,19031,0,Not Verified
8401,0,0,2,FL,55000,Individual,9312,77.4,0,0,17.91,Feb-1991,10+ years,Winn Dixie,B,MORTGAGE,w,9.71,Mar-2014,7000,3,7,0,0,0,0,1,1,debt_consolidation,B1,36 months,0,65186,0,Not Verified
8402,0,0,0,IN,120000,Individual,16711,74.1,0,0,16.75,Sep-2004,3 years,Mortgage Underwriter,C,OWN,w,16.02,Feb-2019,35000,5,16,0,0,0,0,0,0,credit_card,C5,36 months,0,267382,492.32,Source Verified
8403,0,0,9,CA,35000,Individual,2770,95.5,0,0,26.34,Sep-2009,2 years,dispatcher,C,RENT,w,13.99,Feb-2019,10000,0,15,0,0,0,0,0,0,debt_consolidation,C4,36 months,0,41553,0,Verified
8404,0,0,3,NY,37000,Individual,2821,58.1,0,0,20.11,Apr-2003,10+ years,School bus driver,D,OWN,w,16.29,Aug-2017,13250,0,9,0,0,0,0,0,0,debt_consolidation,D2,60 months,0,25387,0,Source Verified
8405,0,0,9,MA,300000,Individual,35584,52.3,0,0,14.48,Jun-1986,4 years,CHMC Anesthesia Foundation,E,RENT,f,21.15,Feb-2018,32350,1,21,0,0,0,0,0,0,debt_consolidation,E2,60 months,0,711688,0,Verified
8406,0,0,2,NY,110000,Individual,8733,22,0,0,17.99,Apr-2002,2 years,Senior Buyer,A,MORTGAGE,w,5.32,Aug-2018,20000,3,19,0,0,0,0,0,0,credit_card,A1,36 months,0,165926,0,Not Verified
8407,0,0,3,TX,49000,Individual,10739,50,0,0,20.4,Sep-1972,7 years,Senior Buyer,C,MORTGAGE,w,13.98,Feb-2019,10000,1,14,0,0,0,0,1,0,debt_consolidation,C1,36 months,0,118128,0,Verified
8408,0,0,2,NJ,35700,Individual,2568,87.7,0,0,12.37,Sep-2007,4 years,Warehouse manager,D,RENT,w,20,Feb-2019,12125,0,4,0,0,0,7610.68,0,0,medical,D4,36 months,0,10273,0,Verified
8409,0,0,1,CA,72000,Individual,27864,89.6,0,0,30.05,Jun-1989,9 years,la county,C,MORTGAGE,f,16.29,Oct-2016,23325,4,8,0,0,0,0,0,0,debt_consolidation,C4,60 months,0,222914,0,Verified
8410,0,0,1,FL,85000,Individual,4387,29.9,0,0,27.51,Sep-2004,10+ years,Managing Member,B,RENT,w,8.99,Feb-2019,24000,0,13,0,0,0,4460.53,0,0,credit_card,B1,36 months,0,57027,0,Not Verified
8411,0,0,2,TX,100000,Individual,29931,74.3,0,0,13.2,Jan-2005,5 years,Managing Member,B,MORTGAGE,w,11.48,Jan-2019,16000,1,6,0,0,0,0,0,0,other,B5,36 months,0,179585,0,Not Verified
8412,0,0,2,TX,96000,Individual,38502,50.2,0,0,16.47,Jan-1977,7 years,Managing Member,B,MORTGAGE,f,10.15,Sep-2017,12250,5,12,0,0,0,0,0,0,credit_card,B2,36 months,0,462029,0,Not Verified
8413,0,0,2,CA,110000,Individual,6862,51.4,0,0,7.47,Mar-1995,7 years,Senior Business Analyst,A,RENT,w,6.07,Feb-2019,40000,0,5,0,0,0,33543.19,0,0,credit_card,A2,60 months,0,34312,0,Verified
8414,0,0,2,OH,131000,Individual,31931,57.2,1,0,15.95,Dec-2002,9 years,Senior Business Analyst,C,MORTGAGE,w,13.98,Oct-2018,35000,2,13,0,0,0,0,0,0,credit_card,C3,60 months,0,351245,0,Verified
8415,0,0,4,VA,67836,Individual,23250,82.1,0,0,33.82,Mar-2002,10+ years,E-6,D,MORTGAGE,w,15.59,Apr-2017,22425,3,15,0,0,0,0,0,0,debt_consolidation,D1,60 months,0,325504,0,Source Verified
8416,0,0,3,CA,112000,Individual,47498,80.8,0,0,7.88,Oct-2007,3 years,Systems Admin,B,MORTGAGE,w,10.47,Oct-2018,5000,2,9,0,0,0,0,0,0,debt_consolidation,B2,36 months,0,427486,0,Not Verified
8417,0,0,0,PA,90000,Individual,4722,91.6,0,0,6.96,Nov-2003,< 1 year,Talent Acquisition Specialist,A,RENT,w,6.11,Feb-2019,13075,0,4,0,0,0,11737.43,0,0,debt_consolidation,A1,36 months,0,18886,0,Not Verified
8418,0,0,2,CA,80000,Individual,29485,90.1,1,0,27.66,Nov-2002,2 years,Sr Accountant,E,OWN,f,23.99,Feb-2019,3650,1,17,0,0,0,0,0,0,credit_card,E2,36 months,0,471755,0,Source Verified
8419,0,0,3,OR,56000,Individual,53678,0.3,0,0,6.26,Jun-1998,10+ years,Woodworker,A,MORTGAGE,w,6.07,Feb-2019,2200,4,6,0,0,0,0,0,0,other,A2,36 months,0,268391,0,Source Verified
8420,0,0,5,MA,38800,Individual,12851,67.8,0,0,9.9,Feb-2008,< 1 year,Clinician,B,RENT,w,10.08,Feb-2019,12000,0,13,0,0,0,0,0,0,credit_card,B1,60 months,0,167067,0,Not Verified
8421,0,0,6,CA,45000,Individual,724,39.8,0,0,26.16,Dec-2007,10+ years,Forklift operator,A,RENT,w,6.07,Feb-2019,20000,0,27,0,0,0,14269.48,0,0,credit_card,A2,36 months,0,16641,0,Source Verified
8422,0,0,0,OH,75000,Individual,29863,56.7,0,0,9.92,Jul-2000,10+ years,Senior Application Developer,A,MORTGAGE,w,5.32,Feb-2019,14400,2,5,0,0,0,0,0,0,debt_consolidation,A1,36 months,0,149317,0,Not Verified
8423,0,0,4,MN,65000,Individual,36689,46.5,1,0,15.07,Nov-1999,10+ years,Accounting Technician,A,MORTGAGE,w,7.49,Feb-2019,29000,2,8,0,0,0,6998.96,0,0,debt_consolidation,A4,36 months,0,293514,0,Not Verified
8424,0,0,4,CA,100000,Individual,4120,31.8,0,0,24.67,Feb-2000,10+ years,AT&T,B,RENT,w,12.12,Feb-2019,35000,0,12,0,0,0,0,0,0,debt_consolidation,B3,60 months,0,41195,0,Verified
8425,0,0,7,CA,65000,Individual,5851,55.4,0,0,8.99,Oct-1990,10+ years,AT&T,B,RENT,f,10.64,Aug-2017,6000,0,10,0,0,0,0,0,0,credit_card,B2,36 months,0,58511,0,Verified
8426,0,0,7,MD,122635,Individual,2676,11.6,0,0,20.63,Dec-2000,10+ years,Program Specialist,A,RENT,w,6.24,Feb-2019,25000,1,22,0,0,0,0,0,0,credit_card,A2,36 months,0,56195,0,Not Verified
8427,0,0,0,CA,30000,Individual,1409,21,1,0,29.72,Dec-2010,4 years,pharmacy technician,B,RENT,w,10.47,Feb-2019,3000,0,12,0,0,0,2487.68,0,0,debt_consolidation,B2,36 months,0,16907,0,Not Verified
8428,0,0,4,FL,64500,Individual,8093,79.4,0,0,20.74,Nov-1995,10+ years,Comptroller,B,OWN,f,11.49,Feb-2019,20000,0,9,0,0,0,5055,0,0,home_improvement,B5,36 months,0,56649,0,Not Verified
8429,0,0,0,TX,71000,Individual,16832,90.5,0,0,29.89,Dec-2000,8 years,Registered Dental Hygienist,A,MORTGAGE,w,7.89,Feb-2019,18000,3,7,0,0,0,0,0,0,debt_consolidation,A5,36 months,885,100992,0,Not Verified
8430,0,0,4,MD,20000,Individual,3703,15.3,0,0,1.5,Jun-2011,2 years,stylist,E,RENT,f,18.54,Nov-2017,2500,0,4,0,0,0,0,0,0,moving,E1,36 months,0,14813,0,Not Verified
8431,0,0,5,MA,158000,Individual,32519,6,1,0,17.93,Jul-1999,< 1 year,Project Director,A,MORTGAGE,w,7.89,Feb-2019,25000,4,11,0,0,0,0,0,0,home_improvement,A5,60 months,0,325186,0,Source Verified
8432,0,0,3,TX,86000,Individual,4656,50.7,0,0,15.78,Jan-2004,5 years,Director of Front Office,A,RENT,w,5.32,Feb-2019,12000,0,10,0,0,0,6239.14,0,0,credit_card,A1,36 months,0,46562,0,Not Verified
8433,0,0,4,MI,105000,Individual,13635,31.1,1,0,17.3,Jul-1995,5 years,Application Engineer,B,MORTGAGE,w,11.49,Apr-2018,16000,2,17,0,0,0,0,0,0,debt_consolidation,B5,60 months,0,218163,0,Not Verified
8434,0,0,2,TX,175000,Individual,5012,52.9,1,11865,6.19,Nov-1999,3 years,vp-operations,B,MORTGAGE,w,10.49,Feb-2019,10000,0,10,0,1,0,0,1,0,debt_consolidation,B3,36 months,1286,50115,16.25,Verified
8435,0,0,2,VA,59313,Individual,6674,98.3,0,0,24.04,Mar-2007,9 years,Logistician,F,RENT,f,21.99,Feb-2018,26075,0,7,0,0,0,0,0,0,debt_consolidation,F1,60 months,0,46717,36,Source Verified
8436,0,0,3,GA,22880,Individual,10431,67.5,0,0,20.57,Jun-1999,3 years,forklift operator,C,MORTGAGE,w,14.07,Feb-2019,5000,1,6,0,0,0,3939.3,0,0,debt_consolidation,C3,36 months,391,62584,0,Source Verified
8437,0,0,9,NY,72000,Individual,1587,70.1,0,0,14.97,Aug-2000,10+ years,Math Teacher,B,MORTGAGE,w,9.17,Feb-2019,10500,0,16,0,0,0,0,0,0,credit_card,B2,36 months,748,25396,0,Not Verified
8438,0,0,4,NC,49800,Individual,6162,81.6,0,0,5.88,Sep-2007,3 years,PepsiCo,C,RENT,f,16.78,Aug-2017,13000,0,9,0,0,0,0,0,0,debt_consolidation,C5,60 months,0,55461,0,Verified
8439,0,0,1,FL,30000,Individual,4121,69.9,0,0,32.32,Sep-1983,10+ years,bus driver,A,MORTGAGE,w,6.68,Feb-2019,12000,0,12,0,0,0,0,0,0,debt_consolidation,A3,36 months,114,49453,0,Source Verified
8440,0,0,3,OK,83000,Individual,15881,14.7,0,0,13.82,Oct-1987,10+ years,managing partner,A,MORTGAGE,w,5.32,Feb-2019,5000,3,13,0,0,0,1325.43,1,0,other,A1,36 months,0,206447,0,Not Verified
8441,0,0,8,CA,61520,Individual,25370,49.4,0,0,11.94,May-2001,5 years,Regional Supervisor,D,MORTGAGE,w,19.03,Feb-2019,15400,2,8,0,0,0,0,1,0,debt_consolidation,D3,60 months,6487,202959,0,Not Verified
8442,0,0,4,IL,65000,Individual,13373,69,0,0,36.87,Apr-2006,10+ years,Building Maintenance,C,MORTGAGE,w,16.02,Nov-2018,15000,4,14,0,0,0,0,0,0,debt_consolidation,C5,36 months,0,173851,0,Source Verified
8443,0,0,6,AZ,265000,Individual,38900,1.6,0,0,22.48,Feb-1989,3 years,CMO,A,MORTGAGE,w,6.72,Jul-2018,31075,3,13,0,0,0,0,0,0,debt_consolidation,A3,36 months,0,505705,0,Not Verified
8444,0,0,8,CA,400000,Individual,8773,30.1,0,0,2.43,May-2007,10+ years,House keeping,A,MORTGAGE,w,7.35,Feb-2019,3000,2,13,0,0,0,1582.2,0,0,home_improvement,A4,36 months,0,114048,0,Source Verified
8445,0,0,6,CA,53000,Individual,5760,42.8,0,0,30.73,Nov-2001,4 years,PROJECT MANAGER,C,RENT,w,14.64,Feb-2019,11500,0,12,0,0,0,0,0,0,debt_consolidation,C3,36 months,0,57596,0,Source Verified
8446,0,0,3,CA,100000,Individual,35960,78.5,1,0,15.98,Sep-1998,10+ years,CCO,C,MORTGAGE,f,14.08,Feb-2019,12000,4,12,0,0,0,6298.59,0,0,debt_consolidation,C3,36 months,2281,323639,20.53,Source Verified
8447,0,0,4,CA,57840,Individual,38256,70.6,1,0,16.8,Aug-1981,10+ years,Instructional Support Technician,B,MORTGAGE,w,9.93,Aug-2018,7000,4,10,0,0,0,0,0,0,credit_card,B2,36 months,0,306050,0,Not Verified
8448,0,0,4,TX,90000,Individual,25451,80.2,0,0,17.44,Feb-2007,1 year,Senior Estimator,C,MORTGAGE,w,13.33,Aug-2017,17000,3,11,0,0,0,0,0,0,debt_consolidation,C3,60 months,0,279961,0,Not Verified
8449,0,0,4,FL,55016,Individual,11144,101.9,0,0,27.25,Dec-1992,10+ years,Aircraft Mechanic,E,RENT,w,18.49,Oct-2017,15000,2,6,0,0,0,0,0,0,debt_consolidation,E2,60 months,0,55718,0,Verified
8450,0,0,18,MD,58800,Individual,3140,10.7,0,0,27.27,Nov-1995,10+ years,Fraud Investigator,D,RENT,w,15.61,Nov-2017,10400,4,16,0,0,0,0,0,0,credit_card,D1,36 months,0,37679,0,Verified
8451,0,0,3,CA,91000,Individual,1876,92.8,0,0,11.78,Aug-2005,9 years,Administrative Specialist,B,RENT,w,11.49,Feb-2019,8000,0,5,0,0,0,0,0,0,debt_consolidation,B5,36 months,0,9379,0,Verified
8452,0,0,14,CA,60000,Individual,3388,34.4,0,0,24.36,Sep-2011,10+ years,Expediter,C,RENT,w,13.59,Apr-2018,6000,0,18,0,0,0,0,0,0,credit_card,C2,36 months,0,54200,0,Verified
8453,0,0,11,NC,163600,Individual,1517,66.5,1,0,9.48,May-1987,1 year,Sr Project Manager,C,RENT,w,14.46,Feb-2019,7200,0,14,0,0,0,0,0,0,moving,C4,36 months,1578,18207,0,Source Verified
